question_index,question_text,file_name,vote_id,vote_summary,similarity_score,question_id,match_id
QA5,QA5. What do you think are the two most important issues facing the EU at the moment? (MAX. 2 ANSWERS) ,Lien_vers_eb_94_volume_B.xlsx,149824,"New legislation sets tighter requirements for businesses, administrations, infrastructure
Differing national cybersecurity measures make the EU more vulnerable
New “essential sectors” covered such as energy, transport, banking, health",0.5488373637199402,0ea96a3287dd2622f3dccaceea78002ce5552235d05a368c30aa17aa60bf7b7f,0ea96a3287dd2622f3dccaceea78002ce5552235d05a368c30aa17aa60bf7b7f_149824
T11,QA6.2 To what extent do you agree or disagree with the following statements about the Conference on the Future of Europe:-The Conference would represent significant progress for democracy within the EU,ebs_500_volume_B.xlsx,115400,"COVID-19 has brought the EU’s institutional shortcomings to the surface
Council needs to adopt a sensible position in the immediate future and commit to Conference-driven reforms",0.5488123893737793,3211f6033d4de38f1820b1dd6ddc96dcf3216f3844e36359c11bb792f1dfbc71,3211f6033d4de38f1820b1dd6ddc96dcf3216f3844e36359c11bb792f1dfbc71_115400
Q6,"Q6 Before the euro is introduced in [THIS COUNTRY] there would normally be an information campaign on the changeover. For each of the following institutions or groups, please tell me if you would trust information they provide on the changeover to the euro? [MULTIPLE ANSWERS] | Base: All",Lien_vers_fl_548_volume_B.xlsx,129471,"The European Parliament adopted by 494 votes to 94, with 100 abstentions, a resolution on strengthening the international role of the euro.
Despite the economic weight of the euro area and its influence in world trade, the use of the euro lags considerably behind that of the US dollar as a store of value and as an invoicing currency, but is close to that of the dollar in terms of the proportion of international payments. The euro remains the second most important currency in the international monetary system but its global potential has not yet been fully realised.
Despite the euro area’s economic size and influence in global trade, the euro lags behind the US dollar by a wide margin in terms of its use as an international reserve currency…",0.5487666130065918,04b6799825d012e96d351e642046e850c0dfe1b9e0dfc4987f8dbc88f4d56413,04b6799825d012e96d351e642046e850c0dfe1b9e0dfc4987f8dbc88f4d56413_129471
QB1_5,"QB1.5. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-A common energy policy among EU Member States",Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,147557,"The European Parliament adopted by 469 votes to 93, with 82 abstentions, amendments to the proposal for a Directive of the European Parliament and of the Council on energy efficiency (recast).
The matter was referred back to the committee responsible for inter-institutional negotiations.
The main amendments adopted in plenary are as follows
This Directive establishes a common framework of measures to promote energy efficiency within the Union in order to ensure that the binding Union's target on energy efficiency is met and enables further energy efficiency improvements, contributing to the implementation of the Paris Agreement and to the Union’s security of energy supply through reducing its dependence on energy imports, including fossil…",0.5487259030342102,000551fdcf590271679b3b10fff6a1a1fdc607762fd49123409013db65aafa03,000551fdcf590271679b3b10fff6a1a1fdc607762fd49123409013db65aafa03_147557
QB5,QB5. In which of the following areas do you think the European Union should take action to prepare the future of Europe? (MAX. 3 ANSWERS),Lien_vers_SP546_volume_B.xlsx,147372,"The European Parliament has adopted by 522 votes to 49, with 11 abstentions, a resolution on EU border regions: living labs of European integration.
The EU and its immediate neighbours in the European Free Trade Association have 40 internal land borders and internal border regions . These regions cover 40% of the EU's territory, account for 30% of the EU's population, produce almost a third of the EU's GDP and have a strong potential to boost its economies.
Recalling that Article 174 TFEU recognises the difficulties faced by border regions, Parliament called for the Union to pay particular attention to these regions in its efforts to strengthen its economic, social and territorial cohesion. It stressed the need for effective use and better…",0.5487080812454224,42689b764348ca46c1fa63763e5ba36558e451c7aec5b6ef0f9eef77f9f5953e,42689b764348ca46c1fa63763e5ba36558e451c7aec5b6ef0f9eef77f9f5953e_147372
Q8_5,"Q8_5 Please tell me to what extent you agree or disagree with the following statements: If you were in a country outside the EU with no [NATIONALITY] consulate or embassy and needed help, you would like to seek support from an EU Delegation instead | Base: All",Lien_vers_fl_528_volume_B.xlsx,163001,"The European Parliament adopted by 437 votes to 158, with 41 abstentions, a resolution on the implementation of Treaty provisions on EU citizenship.
Members believe that EU citizenship comprises the shared and common European democratic identity and the specific rights, civic duties and freedoms attached to it, and that the exercise of those rights, both online and offline, strengthens citizens' link with the EU and its democratic legitimacy, as well as offering them additional rights.
The potential of EU citizenship has not yet been fully exploited . Members noted that all too often, EU citizens are not sufficiently aware of, and do not fully understand, the rights, civic duties and freedoms deriving from their citizenship of the Union…",0.5486921668052673,809d2faf8f243d35543abc142e63c1824bba1f8e6ffb923542f2881d70e31951,809d2faf8f243d35543abc142e63c1824bba1f8e6ffb923542f2881d70e31951_163001
QA20_1,"QA20.1. Compared with ten years ago, do you think that the level of food security in the EU has increased, stayed the same or decreased in…  :-(OUR COUNTRY)",Lien_vers_CAP_2022_eb_sp_520_volume_B.xlsx,150062,"Eleven essential sectors covered, including digital infrastructure, water, food and health
Harmonised rules and definitions to tighten the EU’s defences
National resilience strategies and better cross-border communication",0.5486586093902588,1866bce9e58ffc1140ac492f77fe1c6b32bca5eff38a6942d7e37598c7f0ea46,1866bce9e58ffc1140ac492f77fe1c6b32bca5eff38a6942d7e37598c7f0ea46_150062
T44,"QA14.6 Do you agree or not with the following statements related to food products coming from « organic » agriculture...? (ONE ANSWER ONLY):-They comply with specific rules on pesticides, fertilisers, and antibiotics",ebs_504_volume_B.xlsx,142009,"The European Parliament adopted by 611 votes to 14, with 5 abstentions, a resolution on an EU action plan for organic agriculture.
In 2019, the EU’s total agricultural area under organic farming grew to 13.8 million hectares. It currently accounts for 8.5 % of the EU’s total utilised agricultural area and the value of the EU’s organic market more than doubled between 2010 and 2019. The retail sales of organic products increased from EUR 18 billion to EUR 41 billion in the period 2009-2019.
Parliament welcomed the Commission communication on an action plan for the development of organic production, the objective of increasing the EU’s agricultural area under organic farming by 2030 through the development of supply and demand, and the…",0.5486317873001099,cb37afcfaecb5e63c1fc5f7aba1e3ad5ff9ef4a41ed4398b7048f990274e9c71,cb37afcfaecb5e63c1fc5f7aba1e3ad5ff9ef4a41ed4398b7048f990274e9c71_142009
QB2T,"QB2T. In your opinion, which elements are the most important for the EU’s economic and social development? Firstly? And then?",Lien_vers_SP546_volume_B.xlsx,179617,"The European Parliament adopted by 360 votes to 210, with 37 abstentions, a resolution on the Second World Summit for Social Development.
Sustainable development is a core principle of the EU, and the EU is committed to implementing the 2030 UN Sustainable Development Goals (SDGs) through transformative policies. However, significant inequalities, including income and gender disparities, inflation, housing insecurity, and regional imbalances, undermine social cohesion. While the EU has made progress in employment and aims to reduce poverty and social exclusion, challenges such as energy poverty, child poverty, precarious employment, skills shortages, demographic shifts, and unequal access to education and public services persist. The…",0.5486171245574951,27595494ae67566590fa3d6cafcdc458a45ce3d2cd960068c8ce78b8b996b86e,27595494ae67566590fa3d6cafcdc458a45ce3d2cd960068c8ce78b8b996b86e_179617
Q7,"Q7 In your view, which of the following issues about the euro are essential to be covered in priority by the information campaign on the changeover to the euro in (THIS COUNTRY)? | Base: All",Lien_vers_fl_492_volume_B.xlsx,134347,"Erosion of EU values jeopardises the European Union as a whole
Commission’s approach welcomed, but needs various improvements
Need for a comprehensive mechanism with specific recommendations for future annual reports",0.5486040711402893,30b61fef1f1814a58f30edec89bbbdba5c1519d7aa2837fd52646f44e336da97,30b61fef1f1814a58f30edec89bbbdba5c1519d7aa2837fd52646f44e336da97_134347
QA1,"QA1. Do you think that, in the EU, agriculture and rural areas are ... for our future? ",Lien_vers_CAP_2022_eb_sp_520_volume_B.xlsx,179617,"The European Parliament adopted by 360 votes to 210, with 37 abstentions, a resolution on the Second World Summit for Social Development.
Sustainable development is a core principle of the EU, and the EU is committed to implementing the 2030 UN Sustainable Development Goals (SDGs) through transformative policies. However, significant inequalities, including income and gender disparities, inflation, housing insecurity, and regional imbalances, undermine social cohesion. While the EU has made progress in employment and aims to reduce poverty and social exclusion, challenges such as energy poverty, child poverty, precarious employment, skills shortages, demographic shifts, and unequal access to education and public services persist. The…",0.5485737323760986,389384d13211a84f17e9560469b3fdbb924eb4cb2205f8d914fd1c5f2ed2f220,389384d13211a84f17e9560469b3fdbb924eb4cb2205f8d914fd1c5f2ed2f220_179617
SD18b,SD18b. And how about the way democracy works in the EU?,Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,111153,"The European Parliament adopted by 496 votes to 113, with 103 abstentions, a resolution on human rights and democracy in the world and the EU's policy on the matter - annual report 2018.
Members expressed deep concern about the attacks on democracy and the rule of law worldwide in 2018, reflecting the rise of authoritarianism as a political project, embodying disregard for human rights, repression of dissent, politicisation of justice and elections, shrinking space for civil society and limitations on freedom of assembly and expression. They stressed the need to ensure full respect for, and adherence to, the principle that human rights are universal, while regretting that a number of countries have still not put in place a moratorium on the…",0.5485581755638123,f8ca0f382f94e63e89e8ec220a28d3baab267810c9f5f674ca44507bbd5620cd,f8ca0f382f94e63e89e8ec220a28d3baab267810c9f5f674ca44507bbd5620cd_111153
SD18b,SD18b. And how about the way democracy works in the EU?   ,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_B.xlsx",111153,"The European Parliament adopted by 496 votes to 113, with 103 abstentions, a resolution on human rights and democracy in the world and the EU's policy on the matter - annual report 2018.
Members expressed deep concern about the attacks on democracy and the rule of law worldwide in 2018, reflecting the rise of authoritarianism as a political project, embodying disregard for human rights, repression of dissent, politicisation of justice and elections, shrinking space for civil society and limitations on freedom of assembly and expression. They stressed the need to ensure full respect for, and adherence to, the principle that human rights are universal, while regretting that a number of countries have still not put in place a moratorium on the…",0.5485581755638123,ecc7518b906b2cfb216840fb4805a3fbb2615fb0e35d074676a6e68a24c69622,ecc7518b906b2cfb216840fb4805a3fbb2615fb0e35d074676a6e68a24c69622_111153
SD18b,SD18b. And how about the way democracy works in the EU?  ,Lien_vers_ebs_515_volume_B.xlsx,111153,"The European Parliament adopted by 496 votes to 113, with 103 abstentions, a resolution on human rights and democracy in the world and the EU's policy on the matter - annual report 2018.
Members expressed deep concern about the attacks on democracy and the rule of law worldwide in 2018, reflecting the rise of authoritarianism as a political project, embodying disregard for human rights, repression of dissent, politicisation of justice and elections, shrinking space for civil society and limitations on freedom of assembly and expression. They stressed the need to ensure full respect for, and adherence to, the principle that human rights are universal, while regretting that a number of countries have still not put in place a moratorium on the…",0.5485581755638123,95bd3acacf013e5fbc904163e3a529cb57ac5b1fb97f0fde1a1a888f4d0c23f6,95bd3acacf013e5fbc904163e3a529cb57ac5b1fb97f0fde1a1a888f4d0c23f6_111153
QD8_4,"QD8.4. Have you ever heard, read or seen anything about the following initiatives and tools?:-The EU Justice Scoreboard, which provides data on the independence, quality, and efficiency of national justice systems","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_B.xlsx",173686,"The European Parliament adopted by 619 votes to 9, with 45 abstentions, a legislative resolution on the draft Council decision on the conclusion on behalf of the European Union of the Agreement between the European Union and Bosnia and Herzegovina on the cooperation between the European Union Agency for Criminal Justice Cooperation (Eurojust) and the authorities of Bosnia and Herzegovina competent for judicial cooperation in criminal matters.
Parliament gave its consent to the conclusion of the agreement.
The objective of this agreement is to enhance judicial cooperation between Eurojust and the competent authorities of Bosnia and Herzegovina in order to more efficiently combat serious crime…",0.5485525131225586,bb85b7c231b30f1358af926f930688b4e8d63d8e2393061977d6fda75d78f536,bb85b7c231b30f1358af926f930688b4e8d63d8e2393061977d6fda75d78f536_173686
QB6_3,"QB6.3. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview? :-Child Guarantee",Lien_vers_SP546_volume_B.xlsx,128975,"The European Parliament adopted by 545 votes to 24, with 119 abstentions, a resolution on children’s rights in view of the EU Strategy on the rights of the child.
A child is first and foremost a child, regardless of the child’s ethnic origin, gender, nationality or social and economic background, ability, or migration or residency status. The best interests of the child must be embedded in all EU policies, procedures and actions that concern children.
The resolution highlighted the massive toll the COVID-19 crisis is having on children, further exacerbating their risk of poverty, severely affecting access to education, compromising their physical and mental health and increasing the danger of violence and abuse…",0.5485408306121826,a7a2738bb9c52332461baa089295c3c913cf2fa4b3a5fea59e289c7b2d991954,a7a2738bb9c52332461baa089295c3c913cf2fa4b3a5fea59e289c7b2d991954_128975
Q2_1,Q2_1 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? (NATIONALITY) authorities,Lien_vers_fl_514_volume_B.xlsx,146551,"The European Parliament adopted by 529 votes to 45, with 14 abstentions, a resolution on the candidate status of Ukraine, the Republic of Moldova and Georgia.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA, ECR groups and Members.
As a reminder, Russia has been carrying out an unprovoked, unjustified and illegal war of aggression against Ukraine since 24 February 2022. Ukraine applied for accession to the European Union on 28 February 2022 and Moldova and Georgia did so on 3 March 2022.
The people of Ukraine, Moldova and Georgia have for years consistently demonstrated unwavering support for the European course of their countries, embracing European principles and values however there is no ‘fast-track’ for EU…",0.548435628414154,2cbfd25f089df6efa87fd82429e3bc1a073625a3df4a38b4d886bcf1dc34804a,2cbfd25f089df6efa87fd82429e3bc1a073625a3df4a38b4d886bcf1dc34804a_146551
QB9,QB9. What do you think would be the primary consequences of a further EU enlargement? (MAX. 3 ANSWERS),Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,180195,"The European Parliament adopted by 310 votes to 277, with 53 abstentions, a resolution on the institutional consequences of the EU enlargement negotiations.
Nine of the ten countries currently aspiring to join the EU have candidate status, some of which have held this status for many years. The candidate countries are at various stages of the accession process and negotiations. Georgia unilaterally suspended EU accession negotiations on 28 November 2024.
Parliament believes that EU enlargement represents a long-term geostrategic investment and stressed that Russia's war of aggression against Ukraine and other geopolitical challenges increase the urgency of continuing the enlargement process. Members noted that experience shows that each new…",0.548355758190155,44e7b2e7fe79b9650414a4bbb088815b9ca4ff636fde355a8f8c6046c8b1784f,44e7b2e7fe79b9650414a4bbb088815b9ca4ff636fde355a8f8c6046c8b1784f_180195
D19_3,D19.3. To what extent do you agree or disagree with each of the following statements? :-More decisions should be taken at EU level,Lien_vers_Corruption_ebs_523_volume_B.xlsx,115400,"COVID-19 has brought the EU’s institutional shortcomings to the surface
Council needs to adopt a sensible position in the immediate future and commit to Conference-driven reforms",0.5482937097549438,4be116f6b9063f04599e840d1f9598f3d782f141431ce20729a03a7cd0015d18,4be116f6b9063f04599e840d1f9598f3d782f141431ce20729a03a7cd0015d18_115400
T69,QA29 Which of the following statements regarding the European Union is closest to your opinion?,ebs_500_volume_B.xlsx,154226,"The European Parliament adopted by 494 votes to 76, with 76 abstentions, a resolution on institutional relations between the European Union and the Council of Europe.
Parliament considers it necessary to strengthen institutional cooperation between the EU and the Council of Europe and to give new impetus to bilateral cooperation in the field of promoting and defending democracy, the rule of law, fundamental and human rights, including minority rights.
As the EU has gradually developed into a political union, the number of areas in which the activities of the two organisations overlap and complement each other has increased. Members therefore believe that, in view of the frequent overlapping of competences, it is important to avoid…",0.5482735633850098,3ba079c9389eb9f0ede73bc39ea689c744ccc498f98a887998cf93906bfb4378,3ba079c9389eb9f0ede73bc39ea689c744ccc498f98a887998cf93906bfb4378_154226
QA25,"QA25. In your opinion, which of the following topics should be covered by the educational measures in the EU school scheme?  (MULTIPLE ANSWERS POSSIBLE)",Lien_vers_CAP_2022_eb_sp_520_volume_B.xlsx,136959,"More ambitious targets for reducing numbers of early school leavers and low achievers
Knowledge of at least two other EU official languages at the end of lower secondary education
Stronger European dimension in school curricula",0.5482602119445801,4dc7ca907a4b837c2c36910bc6274701777db8d71d9635d89ceb62468a3a4908,4dc7ca907a4b837c2c36910bc6274701777db8d71d9635d89ceb62468a3a4908_136959
Q16_3,"Q16_3 What, for you, would define a ‘successful’ European Year of Youth? If the European Year of Youth supported the personal, social and professional development of youth | Base: All",Lien_vers_fl_502_volume_B.xlsx,160063,"The European Parliament adopted by 499 votes to 56, with 52 abstentions, a resolution on the implementation of the European Solidarity Corps programme 2021-2027.
Members stressed that the visibility of the programme is still relatively low, particularly among regional and local youth organisations. With the European Year of Youth in 2022 proving to be a unique opportunity to enhance the programme’s visibility, it is necessary to employ sufficient means to promote the programme more widely and create a recognisable brand.
The Commission and national agencies are invited to:
- strengthen regular exchanges of best practice, improve their common understanding of programme procedures, deepen cooperation and enhance the promotion of the programme;…",0.5482541918754578,e4510477f182b174e0f8c553d385cf46ec536c9eec60dfa6d61cf1ca0dc9fdc8,e4510477f182b174e0f8c553d385cf46ec536c9eec60dfa6d61cf1ca0dc9fdc8_160063
Q12_2,"Q12_2 More generally, how important do you think the following improvements to competition are? - Taking advantages away from competitors who are subsidised by EU governments | Base: All",Lien_vers_fl_510_volume_B.xlsx,134350,"The European Parliament adopted by 620 votes to 20, with 51 abstentions, a resolution on European Union regulatory fitness and subsidiarity and proportionality - report on Better Law Making covering the years 2017, 2018 and 2019.
The report recalled the importance that the principle of subsidiarity as enshrined in Article 5 of the TEU, according to which decisions must be taken at the most appropriate policy level and as closely as possible to citizens and businesses, is constantly respected and that action at EU level is justified in the light of the possibilities available at national, regional or local level, while respecting the following three fundamental processes: retrospective assessment, impact assessment and consultation of…",0.5482313632965088,91b30f274cb05c1f554ef2940f8d7f53062593596f6d5d05154cd7822f01182e,91b30f274cb05c1f554ef2940f8d7f53062593596f6d5d05154cd7822f01182e_134350
QD8_4,"QD8.4. Have you ever heard, read or seen anything about the following initiatives and tools?:-The EU Justice Scoreboard, which provides data on the independence, quality, and efficiency of national justice systems","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_B.xlsx",177229,"Persistent, systemic, and new threats to the rule of law across the EU
Worrying trends: non-compliance with court rulings, civic space erosion, and attacks on EU values
Calls for strengthened enforcement tools and urgent follow-up",0.5481621623039246,bb85b7c231b30f1358af926f930688b4e8d63d8e2393061977d6fda75d78f536,bb85b7c231b30f1358af926f930688b4e8d63d8e2393061977d6fda75d78f536_177229
QD1_1,"QD1.1. In general, how satisfied are you with the response to Russia's invasion of Ukraine by …?:-The (NATIONALITY) government",Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,164958,"The European Parliament adopted by 338 votes to 86, with 122 abstentions, a resolution on the implementation of the Common Foreign and Security Policy - annual report 2023.
Members are concerned that the illegal, unprovoked and unjustified Russian war of aggression against Ukraine, enabled and supported by the illegitimate Lukashenka regime in Belarus and the regime in Iran, has brought war back to the European continent. They demand that Russia, and its proxy forces, cease all military action and that the Russian leadership immediately and unconditionally withdraw its troops from the internationally recognised territory of Ukraine and from any other country whose territory, or parts thereof, it unlawfully occupies…",0.5480895042419434,d4bd5a95c1828a84ebec537b7c5062954d81151b0745a18e706558043f459aea,d4bd5a95c1828a84ebec537b7c5062954d81151b0745a18e706558043f459aea_164958
T16,"QB4.8 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Promoting decent working conditions in the EU and abroad",ebs_509_volume_B.xlsx,143308,"Call for broader scope and more in-depth, transparent assessment
Concrete, country-specific recommendations and targets needed
Findings should be linked to corrective measures at EU level
EU needs “rule of law” and “European civic space” indices",0.547968864440918,95cb5e42ead39dafd2239b512e0adf4ec2974a3d0759ea9bcdcb997b76c03003,95cb5e42ead39dafd2239b512e0adf4ec2974a3d0759ea9bcdcb997b76c03003_143308
Q6a,"Q6a The EU Recovery Plan ‘NextGenerationEU’ supports Member States in different areas. In your view, which area should receive the most EU support? | Base: All",Lien_vers_fl_515_volume_B.xlsx,137987,"The European Parliament adopted by 553 votes to 29, with 115 abstentions, a resolution on the evaluation of preventive measures for avoiding corruption, irregular spending and misuse of EU and national funds in case of emergency funds and crisis-related spending areas.
The Recovery and Resilience Facility, with an envelope of more than EUR 670 billion, and REACT-EU, with an envelope of more than EUR 50 billion, are powerful tools to help EU countries recover.
NextGenerationEU is a temporary recovery instrument of some EUR 800 billion in current prices set up to support the EU's recovery from the COVID-19 pandemic.
The public health crisis caused by the pandemic, combined with the resulting economic emergency, risks encouraging fraud and…",0.5479657649993896,c41338036ffa04912b47db3cc0292b0775ac8747baa934d2c1732993f79c9657,c41338036ffa04912b47db3cc0292b0775ac8747baa934d2c1732993f79c9657_137987
T80,"QA22a Thinking about the measures taken by the public authorities in (OUR COUNTRY) to fight the Coronavirus and its effects, would you say that (N)",eb_93_volume_B.xlsx,130841,"The European Parliament adopted by 597 votes to 51, with 43 abstentions a resolution on the COVID-19 pandemic in Latin America.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA and ECR groups.
Latin America has been the one of the regions worst hit by COVID-19. It has accumulated at present more than a fifth of global deaths from coronavirus.
COVID-19 disproportionately affects low and middle-income and developing countries and groups in situations of vulnerability, including women and girls, the elderly, minorities and indigenous communities.
In some Latin American countries, as in many parts of the world, the pandemic has also been used as a pretext for repression, disproportionately restricted political opposition…",0.5478845834732056,70a79f1902b97cd9c8a6f99bf18335297ca5a84bc4b162063f19771d80562406,70a79f1902b97cd9c8a6f99bf18335297ca5a84bc4b162063f19771d80562406_130841
QB1,QB1. In your opinion how important or not is it to partner with countries outside the EU to reduce poverty around the world?,Lien_vers_les_citoyens_de_l’UE_et_le_partenariat_international_2022_eb_sp_521_volume_B.xlsx,162985,"The European Parliament adopted by 559 votes to 20, with 36 abstentions, a resolution on current and future challenges regarding cross-border cooperation with neighbouring countries.
EU cross-border cooperation with neighbouring countries, whether at land or sea borders, covering 184 regions, 33 countries and 260 million inhabitants, is key to EU policies. C ross-border cooperation contributes to peace and sustainable development along the EU’s external borders.
Parliament welcomed the alignment of Interreg NEXT programmes with Interreg programmes as this has the potential to simplify procedures, enhance synergies between programmes and increase the effectiveness of European investments. It highlighted, however, the need for more simplified…",0.5478792190551758,7be23ea96879ae9d450d58b1540b2652a6fda24c9c227a5f32b0e99b982f8b70,7be23ea96879ae9d450d58b1540b2652a6fda24c9c227a5f32b0e99b982f8b70_162985
QA11,"QA11. Would you say that you are very optimistic, fairly optimistic, fairly pessimistic or very pessimistic about the future of the EU?",Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,164486,"The European Parliament adopted by 418 votes to 157, with 42 abstentions, a resolution on the European Central Bank - annual report 2023.
According to the June 2023 Eurosystem staff macroeconomic projections, the growth of the euro area economy is expected to slow from 3.5 % in 2022 to 0.9 % in 2023, before rebounding to 1.5 % in 2024. Headline inflation is expected to average 5.6 % in 2023, 3.2 % in 2024 and 2.1 % in 2025.
According to the Commission’s 2023 economic forecast, government deficits are projected to decline to 3.1 % of gross domestic product (GDP) in 2023 and 2.4 % in 2024. The government debt to GDP ratio decreased in the euro area from 95 % to 91.2 % and in the EU-27 from 87.4 % to 83.7 % in 2022 and 2023 respectively. These…",0.5478544235229492,35abd7c2ff08d8448742fa1890bafa1ea11a0a9ff74fe07ac8ba8dae37a5ee5d,35abd7c2ff08d8448742fa1890bafa1ea11a0a9ff74fe07ac8ba8dae37a5ee5d_164486
QA1a_3,QA1a.3. How would you judge the current situation in each of the following?:- The situation of the European economy,Lien_vers_eb_94_volume_B.xlsx,166019,"The European Parliament adopted by 420 votes to 123, with 41 abstentions, a resolution on the European Semester for economic policy coordination 2024.
According to the Commission’s winter 2024 forecast, economic activity in 2023 is estimated to have expanded by only 0.5 % in both the EU and the euro area in the face of high inflation and tighter financing conditions, after a strong recovery in 2022. Expected GDP growth has been revised down to 0.9 % (from 1.3 %) in the EU and 0.8 % (from 1.2 %) in the euro area for 2024.
The EU labour market continued to perform strongly in the first half of 2023, despite the slowdown in economic growth. As regards inflation, this is projected to fall from 6.3 % in 2023 to 3.0 % in 2024 and 2.5 % in 2025 in…",0.5478271245956421,b900cc6d1f371a1521dde7f499b8b23f1b9b7f78c576c9aecb9ec218e5a0e7aa,b900cc6d1f371a1521dde7f499b8b23f1b9b7f78c576c9aecb9ec218e5a0e7aa_166019
QA10_2,QA10.2. Have you heard of…? :-The European Commission,Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx,131772,"The European Parliament adopted by 529 votes to 145, with 17 abstentions, a resolution on the proposal for a Council regulation amending Regulation (EC) No 168/2007 establishing a European Union Agency for Fundamental Rights.
Parliament believes that the proposal for a Council regulation represents a step forward in making the work of the European Union Agency for Fundamental Rights more effective. The Agency makes an important contribution to the enforcement of fundamental rights and its role should be strengthened as a fully-fledged, independent Union agency and guardian of fundamental rights.
Reaffirming its determination to give the Agency the means to fully exercise its activities in all areas of Union competence, Parliament regretted…",0.5478124618530273,f72b047010ea46bf066fb7dec2f1ca99574ba6300d6e04f93b60804c5d62f50c,f72b047010ea46bf066fb7dec2f1ca99574ba6300d6e04f93b60804c5d62f50c_131772
T13,"QB4.5 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Protecting the environment and reducing climate change (M)",ebs_509_volume_B.xlsx,154601,"The European Parliament adopted by 564 votes to 14, with 47 abstentions, a resolution on the role of cohesion policy in addressing multidimensional environmental challenges in the Mediterranean basin.
The countries of the Mediterranean basin, which include EU Member States, candidate countries and third countries, are home to 250 million inhabitants, half of whom live in the EU and one third of whom live in coastal areas.
Strengthening cooperation within and outside the EU is essential to find solutions to common problems such as environmental deterioration, pollution and climate change, rising water temperatures, increasing extreme weather events, water scarcity, biodiversity loss and food insecurity…",0.5478036403656006,8c5afe357b6e6d04ae52873f2dc4682122bdbbeb638752c5d8a461edf4a441f3,8c5afe357b6e6d04ae52873f2dc4682122bdbbeb638752c5d8a461edf4a441f3_154601
Q3_3,Q3_3 To what extent do you agree or disagree with the following statements? The EU is better prepared to deal with a major crisis than 5 years ago,Lien_vers_fl_546_volume_B.xlsx,153347,"The European Parliament adopted by 319 votes to 171, with 138 abstentions, a resolution on the European Semester for economic policy coordination: employment and social priorities for 2023.
Members highlighted the fact that the swift and coordinated EU policy action during the COVID-19 pandemic mitigated economic shocks and protected the population from the most adverse consequences of the crisis. They consider that although the fallout from Russia’s war of aggression against Ukraine poses multiple new economic, social and geopolitical challenges to the EU economy and society, other longer-standing social challenges, such as poverty, social exclusion, climate and biodiversity emergencies and inequalities continue to grow and must also be…",0.5477944016456604,f8009d587f92c54837fff69a18d03fb9f8fc7149ece6f183e3d8e409ad0d2525,f8009d587f92c54837fff69a18d03fb9f8fc7149ece6f183e3d8e409ad0d2525_153347
QB1,QB1. In your opinion how important or not is it to partner with countries outside the EU to reduce poverty around the world?,Lien_vers_les_citoyens_de_l’UE_et_le_partenariat_international_2022_eb_sp_521_volume_B.xlsx,158469,"The European Parliament adopted by 538 votes to 42, with 43 abstentions, a resolution on EU-Switzerland relations.
Members recalled that the European Union and Switzerland are close cultural and political allies who share the same values, such as democracy, the rule of law, human rights, the protection of minorities, social equality and social and environmental sustainability. The EU and Switzerland are major economic partners with an interest in shared economic prosperity. They enjoy a long-standing relationship based on shared values and the objectives of peace, commitment to multilateralism and a rules-based international order.
The resolution highlighted the EU’s strong interest in cooperating with Switzerland as a like-minded partner on…",0.5477672219276428,7be23ea96879ae9d450d58b1540b2652a6fda24c9c227a5f32b0e99b982f8b70,7be23ea96879ae9d450d58b1540b2652a6fda24c9c227a5f32b0e99b982f8b70_158469
QB5,QB5. In which of the following areas do you think the European Union should take action to prepare the future of Europe? (MAX. 3 ANSWERS),Lien_vers_SP546_volume_B.xlsx,151771,"The European Parliament adopted by 459 votes to 93, with 85 abstentions, a resolution on the implementation of the common security and defence policy – annual report 2022.
Europe is facing the most complex combination of both military and non-military threats since the end of the Cold War, accentuated by Russia’s unprovoked, unjustified and illegal war of aggression against Ukraine. In response to these threats, the EU urgently needs to enhance the effectiveness of its foreign, security and defence policy to defend its interests, values and citizens, both within and outside its borders, to deliver peace, human security, sustainable development and democracy and to support its partners…",0.5476996898651123,42689b764348ca46c1fa63763e5ba36558e451c7aec5b6ef0f9eef77f9f5953e,42689b764348ca46c1fa63763e5ba36558e451c7aec5b6ef0f9eef77f9f5953e_151771
